record_type,task_id,dataset_id,evaluation_design,route_id,scout_id,expert_id,benchmark_split,analysis_split,cohort,model_component,evaluation_cohort,n_cases,events,prevalence,auroc,auprc,feature_columns,dataset_id_used_as_predictor,current_case_expert_output_used_for_ranking,test_used_for_fit_threshold_budget_or_route_selection,retrospective_only,comparison_axis,policy,requested_budget,budget_source,risk_cap,risk_cap_met,selected_n,realized_budget,corrected_total,introduced_total,corrected_selected,introduced_selected,dangerous_introduced_selected,net_selected,corrected_capture_rate,help_rate_among_consulted,harm_rate_among_consulted,introduced_burden_per_case,scout_accuracy,final_accuracy,cost_protocol_id,cost_comparable,estimated_component_cost_ms_per_case,formal_v1_1_route,policy_may_grant_eligibility,safety_eligibility_gate_required,locked_comparator_policy,comparator_corrected_selected,delta_corrected_selected,comparator_introduced_selected,delta_introduced_selected,comparator_net_selected,delta_net_selected,comparator_selected_n,delta_selected_n,corrected_difference_ci_lower,corrected_difference_ci_upper,introduced_difference_ci_lower,introduced_difference_ci_upper,net_difference_ci_lower,net_difference_ci_upper,bootstrap_replicates,bootstrap_group_count
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retfound_green,convnext_tiny,retfound_green,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,all_cases,485,27,0.05567010309,0.8305029921,0.2428624088,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retfound_green,convnext_tiny,retfound_green,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,scout_wrong_only,72,27,0.375,0.6255144033,0.5631260165,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retfound_green,convnext_tiny,retfound_green,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,all_cases,485,49,0.1010309278,0.7877270174,0.2257406205,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retfound_green,convnext_tiny,retfound_green,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,scout_correct_only,413,49,0.1186440678,0.8550123346,0.349401974,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retfound_green,convnext_tiny,retfound_green,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,all_cases,1036,48,0.04633204633,0.8092737854,0.1328416832,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retfound_green,convnext_tiny,retfound_green,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,scout_wrong_only,164,48,0.2926829268,0.5400502874,0.3255303067,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retfound_green,convnext_tiny,retfound_green,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,all_cases,1036,104,0.1003861004,0.7910201387,0.2716974938,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retfound_green,convnext_tiny,retfound_green,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,scout_correct_only,872,104,0.119266055,0.8408203125,0.4250430625,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retizero,convnext_tiny,retizero,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,all_cases,485,38,0.07835051546,0.7707523843,0.1755508831,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retizero,convnext_tiny,retizero,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,scout_wrong_only,72,38,0.5277777778,0.3962848297,0.4796812887,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retizero,convnext_tiny,retizero,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,all_cases,485,47,0.09690721649,0.8024871272,0.2729870339,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retizero,convnext_tiny,retizero,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,scout_correct_only,413,47,0.1138014528,0.861353331,0.490072045,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retizero,convnext_tiny,retizero,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,all_cases,1036,52,0.05019305019,0.8094512195,0.1847945928,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retizero,convnext_tiny,retizero,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,scout_wrong_only,164,52,0.3170731707,0.5716002747,0.3964149105,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retizero,convnext_tiny,retizero,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,all_cases,1036,98,0.09459459459,0.8207432227,0.2701655873,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__retizero,convnext_tiny,retizero,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,scout_correct_only,872,98,0.1123853211,0.8786848073,0.4318467697,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__swin_tiny,convnext_tiny,swin_tiny,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,all_cases,485,26,0.05360824742,0.8327467739,0.261080384,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__swin_tiny,convnext_tiny,swin_tiny,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,scout_wrong_only,72,26,0.3611111111,0.6086956522,0.5098551918,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__swin_tiny,convnext_tiny,swin_tiny,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,all_cases,485,16,0.03298969072,0.8438166311,0.1241428751,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__swin_tiny,convnext_tiny,swin_tiny,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,scout_correct_only,413,16,0.0387409201,0.8940491184,0.2290773176,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__swin_tiny,convnext_tiny,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,all_cases,1036,50,0.04826254826,0.8879107505,0.2851732809,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__swin_tiny,convnext_tiny,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,scout_wrong_only,164,50,0.3048780488,0.7103508772,0.5408156953,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__swin_tiny,convnext_tiny,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,all_cases,1036,38,0.03667953668,0.8333245438,0.1899856127,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::convnext_tiny__to__swin_tiny,convnext_tiny,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,scout_correct_only,872,38,0.04357798165,0.887700366,0.4006019773,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__convnext_tiny,eyeclip_cfp,convnext_tiny,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,all_cases,485,133,0.2742268041,0.8106203008,0.5016676734,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__convnext_tiny,eyeclip_cfp,convnext_tiny,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,scout_wrong_only,190,133,0.7,0.5235457064,0.6838892647,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__convnext_tiny,eyeclip_cfp,convnext_tiny,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,all_cases,485,15,0.03092783505,0.7414184397,0.05675532737,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__convnext_tiny,eyeclip_cfp,convnext_tiny,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,scout_correct_only,295,15,0.05084745763,0.8802380952,0.1794503343,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__convnext_tiny,eyeclip_cfp,convnext_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,all_cases,1036,300,0.2895752896,0.8331431159,0.5674774379,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__convnext_tiny,eyeclip_cfp,convnext_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,scout_wrong_only,430,300,0.6976744186,0.5772564103,0.7460249733,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__convnext_tiny,eyeclip_cfp,convnext_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,all_cases,1036,34,0.03281853282,0.7480333451,0.06895438955,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__convnext_tiny,eyeclip_cfp,convnext_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,scout_correct_only,606,34,0.05610561056,0.8988584944,0.2686572572,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__flair,eyeclip_cfp,flair,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,all_cases,485,128,0.2639175258,0.8024115896,0.4877607018,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__flair,eyeclip_cfp,flair,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,scout_wrong_only,190,128,0.6736842105,0.5335181452,0.6873085262,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__flair,eyeclip_cfp,flair,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,all_cases,485,25,0.05154639175,0.8089565217,0.1803198594,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__flair,eyeclip_cfp,flair,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,scout_correct_only,295,25,0.08474576271,0.8256296296,0.2975885653,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__flair,eyeclip_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,all_cases,1036,288,0.277992278,0.8391079917,0.6060902534,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__flair,eyeclip_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,corrected_logistic,scout_wrong_only,430,288,0.6697674419,0.5795187793,0.7445812928,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model_discrimination,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::eyeclip_cfp__to__flair,eyeclip_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,introduced_logistic,all_cases,1036,38,0.03667953668,0.6709471575,0.1187899183,scout_entropy|scout_margin|scout_severe_probability_mass|expert_history_corrected_rate|expert_history_introduced_rate|scout_reference_js_divergence,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
